,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expirationDate,type
2722,NVDA251219C00076000,2024-12-20 15:20:35+00:00,76.0,63.04,70.55,70.9,0.0,0.0,5.0,2093.0,0.6754182849121095,True,REGULAR,USD,2025-12-19,call
2723,NVDA251219C00077000,2024-12-10 16:21:51+00:00,77.0,68.05,69.75,70.1,0.0,0.0,1.0,2065.0,0.6721834539794924,True,REGULAR,USD,2025-12-19,call
2724,NVDA251219C00078000,2024-12-17 17:54:52+00:00,78.0,60.8,68.7,69.35,0.0,0.0,10.0,2406.0,0.6650424121093752,True,REGULAR,USD,2025-12-19,call
2725,NVDA251219C00079000,2024-12-18 19:09:10+00:00,79.0,63.0,68.05,68.45,0.0,0.0,1.0,1764.0,0.6626010302734376,True,REGULAR,USD,2025-12-19,call
2726,NVDA251219C00080000,2024-12-24 16:51:31+00:00,80.0,68.54,67.25,67.55,0.0,0.0,15.0,4270.0,0.657229990234375,True,REGULAR,USD,2025-12-19,call
2727,NVDA251219C00081000,2024-12-26 16:59:30+00:00,81.0,66.3,66.5,67.1,-0.5,-0.74850297,3.0,994.0,0.6608310284423828,True,REGULAR,USD,2025-12-19,call
2728,NVDA251219C00082000,2024-12-24 14:30:10+00:00,82.0,66.13,65.7,66.1,0.0,0.0,5.0,3067.0,0.6535679174804689,True,REGULAR,USD,2025-12-19,call
2729,NVDA251219C00083000,2024-12-19 15:50:27+00:00,83.0,58.0,64.3,65.15,0.0,0.0,10.0,3016.0,0.6367834173583984,True,REGULAR,USD,2025-12-19,call
2730,NVDA251219C00084000,2024-12-26 17:50:52+00:00,84.0,63.86,64.05,64.6,-1.3399963,-2.0552092,3.0,24126.0,0.6467320483398438,True,REGULAR,USD,2025-12-19,call
2731,NVDA251219C00085000,2024-12-20 20:32:55+00:00,85.0,57.84,62.9,63.6,0.0,0.0,1.0,15739.0,0.6336096209716797,True,REGULAR,USD,2025-12-19,call
2732,NVDA251219C00086000,2024-12-24 15:02:10+00:00,86.0,64.2,62.5,62.8,0.0,0.0,2.0,5517.0,0.636295140991211,True,REGULAR,USD,2025-12-19,call
2733,NVDA251219C00088000,2024-12-26 18:42:34+00:00,88.0,61.25,60.85,61.2,0.25,0.40983605,8.0,1334.0,0.6273230627441408,True,REGULAR,USD,2025-12-19,call
2734,NVDA251219C00090000,2024-12-26 17:29:41+00:00,90.0,59.57,59.45,59.7,0.0099983215,0.016786974,12.0,6301.0,0.6234778863525392,True,REGULAR,USD,2025-12-19,call
2735,NVDA251219C00092000,2024-12-18 20:55:31+00:00,92.0,50.7,57.95,58.2,0.0,0.0,2.0,1115.0,0.6176796044921876,True,REGULAR,USD,2025-12-19,call
2736,NVDA251219C00093000,2024-12-24 14:58:41+00:00,93.0,59.05,57.2,57.45,0.0,0.0,1.0,960.0,0.6146278771972657,True,REGULAR,USD,2025-12-19,call
2737,NVDA251219C00094000,2024-12-23 16:06:28+00:00,94.0,54.75,56.25,56.75,0.0,0.0,10.0,1764.0,0.6093789062500001,True,REGULAR,USD,2025-12-19,call
2738,NVDA251219C00095000,2024-12-23 17:04:27+00:00,95.0,54.93,55.75,56.0,0.0,0.0,2.0,14485.0,0.6096840789794924,True,REGULAR,USD,2025-12-19,call
2739,NVDA251219C00096000,2024-12-26 17:36:09+00:00,96.0,55.3,55.0,55.3,5.75,11.60444,2.0,1306.0,0.6070595935058594,True,REGULAR,USD,2025-12-19,call
2740,NVDA251219C00097000,2024-12-24 14:54:36+00:00,97.0,55.75,54.25,54.55,0.0,0.0,2.0,671.0,0.6036416589355471,True,REGULAR,USD,2025-12-19,call
2741,NVDA251219C00098000,2024-12-26 17:48:00+00:00,98.0,53.49,53.55,53.85,0.34000015,0.6396992,3.0,765.0,0.6015054498291017,True,REGULAR,USD,2025-12-19,call
2742,NVDA251219C00099000,2024-12-20 18:05:24+00:00,99.0,48.63,52.9,53.1,0.0,0.0,12.0,686.0,0.5992471716308594,True,REGULAR,USD,2025-12-19,call
2743,NVDA251219C00100000,2024-12-26 18:53:04+00:00,100.0,52.6,52.15,52.4,0.27999878,0.53516585,115.0,9529.0,0.5962564788818359,True,REGULAR,USD,2025-12-19,call
2744,NVDA251219C00101000,2024-12-20 16:54:10+00:00,101.0,47.18,51.45,51.75,0.0,0.0,2.0,1325.0,0.5944254425048829,True,REGULAR,USD,2025-12-19,call
2745,NVDA251219C00102000,2024-12-24 16:26:41+00:00,102.0,52.25,50.8,51.05,0.0,0.0,4.0,1245.0,0.5925333715820313,True,REGULAR,USD,2025-12-19,call
2746,NVDA251219C00103000,2024-12-26 18:46:28+00:00,103.0,50.45,50.15,50.4,0.5699997,1.1427419,30.0,1840.0,0.5911295770263674,True,REGULAR,USD,2025-12-19,call
2747,NVDA251219C00104000,2024-12-24 17:36:10+00:00,104.0,49.21,49.45,49.7,0.0,0.0,17.0,898.0,0.5883525051879883,True,REGULAR,USD,2025-12-19,call
2748,NVDA251219C00105000,2024-12-26 18:24:15+00:00,105.0,49.06,48.85,49.05,0.069999695,0.14288567,5.0,1495.0,0.5873454351806642,True,REGULAR,USD,2025-12-19,call
2749,NVDA251219C00106000,2024-12-17 20:30:41+00:00,106.0,40.25,48.2,48.45,0.0,0.0,2.0,752.0,0.5861857788085938,True,REGULAR,USD,2025-12-19,call
2750,NVDA251219C00107000,2024-12-24 14:32:03+00:00,107.0,48.02,47.5,47.75,0.0,0.0,2.0,1057.0,0.5831340515136718,True,REGULAR,USD,2025-12-19,call
2751,NVDA251219C00108000,2024-12-26 18:26:59+00:00,108.0,47.25,46.8,47.1,0.40000153,0.85379195,15.0,679.0,0.5805706005859376,True,REGULAR,USD,2025-12-19,call
2752,NVDA251219C00109000,2024-12-24 17:41:42+00:00,109.0,46.6,46.2,46.45,0.0,0.0,14.0,1663.0,0.579105771484375,True,REGULAR,USD,2025-12-19,call
2753,NVDA251219C00110000,2024-12-26 18:19:41+00:00,110.0,46.1,45.65,45.9,-0.15000153,-0.32432762,33.0,21382.0,0.5792888751220704,True,REGULAR,USD,2025-12-19,call
2754,NVDA251219C00111000,2024-12-26 18:52:19+00:00,111.0,45.35,45.0,45.25,4.8499985,11.975305,2.0,382.0,0.5769695623779296,True,REGULAR,USD,2025-12-19,call
2755,NVDA251219C00112000,2024-12-24 17:46:40+00:00,112.0,44.53,44.3,44.6,0.0,0.0,8.0,3741.0,0.5740399041748048,True,REGULAR,USD,2025-12-19,call
2756,NVDA251219C00113000,2024-12-24 15:02:44+00:00,113.0,45.6,43.8,44.0,0.0,0.0,3.0,786.0,0.5738262832641602,True,REGULAR,USD,2025-12-19,call
2757,NVDA251219C00114000,2024-12-23 14:51:14+00:00,114.0,41.2,43.1,43.45,0.0,0.0,1.0,484.0,0.5718121432495118,True,REGULAR,USD,2025-12-19,call
2758,NVDA251219C00115000,2024-12-26 16:51:04+00:00,115.0,42.37,42.6,42.85,-1.4300003,-3.2648408,3.0,3338.0,0.5713543841552735,True,REGULAR,USD,2025-12-19,call
2759,NVDA251219C00116000,2024-12-26 19:05:03+00:00,116.0,42.18,42.05,42.3,1.6599998,4.096742,1.0,1273.0,0.5707745559692383,True,REGULAR,USD,2025-12-19,call
2760,NVDA251219C00117000,2024-12-26 19:05:03+00:00,117.0,41.6,41.4,41.65,1.5499992,3.8701606,1.0,4528.0,0.5679059323120117,True,REGULAR,USD,2025-12-19,call
2761,NVDA251219C00118000,2024-12-26 19:02:13+00:00,118.0,41.01,40.9,41.1,-0.9700012,-2.310627,2.0,1116.0,0.5676312768554688,True,REGULAR,USD,2025-12-19,call
2762,NVDA251219C00119000,2024-12-26 14:53:46+00:00,119.0,39.5,40.25,40.55,2.1500015,5.756363,1.0,1166.0,0.5656781713867188,True,REGULAR,USD,2025-12-19,call
2763,NVDA251219C00120000,2024-12-26 19:02:13+00:00,120.0,39.91,39.75,39.95,0.0099983215,0.025058448,95.0,35698.0,0.5646405841064455,True,REGULAR,USD,2025-12-19,call
2764,NVDA251219C00121000,2024-12-26 18:02:33+00:00,121.0,39.4,39.2,39.4,-0.37999725,-0.95524704,15.0,2708.0,0.5635114450073243,True,REGULAR,USD,2025-12-19,call
2765,NVDA251219C00122000,2024-12-26 15:31:32+00:00,122.0,37.96,38.6,38.85,-2.040001,-5.1000023,2.0,762.0,0.5617719604492188,True,REGULAR,USD,2025-12-19,call
2766,NVDA251219C00123000,2024-12-26 19:14:32+00:00,123.0,38.2,38.05,38.35,-0.049999237,-0.13071696,3.0,729.0,0.5609785113525392,True,REGULAR,USD,2025-12-19,call
2767,NVDA251219C00124000,2024-12-23 16:08:54+00:00,124.0,37.6,37.55,37.8,1.1299973,3.0984294,1.0,592.0,0.5600324758911133,True,REGULAR,USD,2025-12-19,call
2768,NVDA251219C00125000,2024-12-26 19:35:05+00:00,125.0,37.2,37.0,37.25,-0.020000458,-0.053735778,35.0,3533.0,0.5585066122436525,True,REGULAR,USD,2025-12-19,call
2769,NVDA251219C00126000,2024-12-26 16:58:29+00:00,126.0,36.25,36.5,36.7,-0.34999847,-0.95628005,4.0,584.0,0.5573774731445313,True,REGULAR,USD,2025-12-19,call
2770,NVDA251219C00127000,2024-12-26 15:52:32+00:00,127.0,35.79,35.95,36.2,-0.30999756,-0.85871905,8.0,565.0,0.5561567822265626,True,REGULAR,USD,2025-12-19,call
2771,NVDA251219C00128000,2024-12-26 15:16:00+00:00,128.0,34.44,35.5,35.7,-2.2600021,-6.158044,3.0,464.0,0.5558516094970705,True,REGULAR,USD,2025-12-19,call
2772,NVDA251219C00129000,2024-12-24 17:35:17+00:00,129.0,35.45,34.95,35.2,0.0,0.0,15.0,1135.0,0.554417297668457,True,REGULAR,USD,2025-12-19,call
2773,NVDA251219C00130000,2024-12-26 19:02:23+00:00,130.0,34.59,34.55,34.75,-0.20999908,-0.60344565,157.0,8513.0,0.5548750567626954,True,REGULAR,USD,2025-12-19,call
2774,NVDA251219C00132000,2024-12-26 19:33:06+00:00,132.0,33.65,33.5,33.8,-0.94999695,-2.745656,15.0,1911.0,0.5525252267456054,True,REGULAR,USD,2025-12-19,call
2775,NVDA251219C00134000,2024-12-26 17:04:50+00:00,134.0,32.65,32.6,32.85,-0.61999893,-1.8635375,8.0,2994.0,0.5512435012817384,True,REGULAR,USD,2025-12-19,call
2776,NVDA251219C00135000,2024-12-26 19:13:59+00:00,135.0,32.29,32.1,32.35,-0.16999817,-0.52371585,23.0,6655.0,0.5497481549072267,True,REGULAR,USD,2025-12-19,call
2777,NVDA251219C00136000,2024-12-26 19:14:31+00:00,136.0,31.8,31.65,31.9,-0.030000687,-0.09425286,12.0,4530.0,0.5491378094482424,True,REGULAR,USD,2025-12-19,call
2778,NVDA251219C00138000,2024-12-26 17:48:00+00:00,138.0,30.75,30.75,30.95,-0.35000038,-1.1254032,61.0,1173.0,0.5471236694335939,True,REGULAR,USD,2025-12-19,call
2779,NVDA251219C00140000,2024-12-26 19:01:10+00:00,140.0,30.1,29.9,30.05,-0.069999695,-0.23201755,126.0,12300.0,0.5456588403320313,True,REGULAR,USD,2025-12-19,call
2780,NVDA251219C00142000,2024-12-26 19:18:08+00:00,142.0,29.2,29.1,29.3,0.0,0.0,3.0,1833.0,0.5457198748779297,False,REGULAR,USD,2025-12-19,call
2781,NVDA251219C00144000,2024-12-24 17:27:50+00:00,144.0,29.13,28.25,28.45,0.0,0.0,31.0,958.0,0.5440414248657227,False,REGULAR,USD,2025-12-19,call
2782,NVDA251219C00145000,2024-12-26 19:09:58+00:00,145.0,27.96,27.8,28.0,-0.15000153,-0.53362334,28.0,4843.0,0.5426071130371095,False,REGULAR,USD,2025-12-19,call
2783,NVDA251219C00146000,2024-12-26 16:13:13+00:00,146.0,27.35,27.4,27.6,-0.39999962,-1.4414401,1.0,1288.0,0.5420272848510744,False,REGULAR,USD,2025-12-19,call
2784,NVDA251219C00148000,2024-12-26 16:45:37+00:00,148.0,26.55,26.6,26.8,-1.1000004,-3.9783015,2.0,1800.0,0.540592973022461,False,REGULAR,USD,2025-12-19,call
2785,NVDA251219C00150000,2024-12-26 18:25:15+00:00,150.0,26.15,25.9,26.05,-0.32999992,-1.2462233,76.0,27876.0,0.5401657312011721,False,REGULAR,USD,2025-12-19,call
2786,NVDA251219C00152000,2024-12-26 16:40:24+00:00,152.0,25.05,25.15,25.3,-1.4700012,-5.542991,4.0,4002.0,0.5389755575561525,False,REGULAR,USD,2025-12-19,call
2787,NVDA251219C00154000,2024-12-26 16:46:47+00:00,154.0,24.35,24.45,24.6,-0.69000053,-2.755593,3.0,1284.0,0.5383652120971681,False,REGULAR,USD,2025-12-19,call
2788,NVDA251219C00155000,2024-12-26 18:15:15+00:00,155.0,24.2,24.05,24.25,-0.54999924,-2.2222192,134.0,2967.0,0.5374802111816408,False,REGULAR,USD,2025-12-19,call
2789,NVDA251219C00156000,2024-12-26 16:43:11+00:00,156.0,23.7,23.7,23.9,-0.14999962,-0.6289292,10.0,793.0,0.5369919348144532,False,REGULAR,USD,2025-12-19,call
2790,NVDA251219C00158000,2024-12-24 16:28:31+00:00,158.0,24.09,23.05,23.25,0.0,0.0,5.0,616.0,0.5366867620849609,False,REGULAR,USD,2025-12-19,call
2791,NVDA251219C00160000,2024-12-26 17:22:01+00:00,160.0,22.67,22.45,22.6,0.07999992,0.35413867,40.0,8839.0,0.5365036584472658,False,REGULAR,USD,2025-12-19,call
2792,NVDA251219C00162000,2024-12-24 16:26:15+00:00,162.0,22.75,21.75,21.9,0.0,0.0,1.0,849.0,0.5346726220703125,False,REGULAR,USD,2025-12-19,call
2793,NVDA251219C00164000,2024-12-26 15:03:48+00:00,164.0,20.94,21.2,21.35,-1.4599991,-6.5178533,1.0,1999.0,0.5352524502563477,False,REGULAR,USD,2025-12-19,call
2794,NVDA251219C00165000,2024-12-26 16:51:17+00:00,165.0,20.65,20.85,21.0,-0.8999996,-4.1763325,2.0,2656.0,0.5340927938842773,False,REGULAR,USD,2025-12-19,call
2795,NVDA251219C00166000,2024-12-26 16:48:08+00:00,166.0,20.45,20.55,20.75,1.5700016,8.315686,2.0,151.0,0.5342148629760742,False,REGULAR,USD,2025-12-19,call
2796,NVDA251219C00167000,2024-12-24 17:37:16+00:00,167.0,20.3,20.25,20.45,0.0,0.0,79.0,368.0,0.5338181384277343,False,REGULAR,USD,2025-12-19,call
2797,NVDA251219C00168000,2024-12-26 16:40:24+00:00,168.0,19.9,19.95,20.1,-0.35000038,-1.7283969,3.0,7557.0,0.5329026202392577,False,REGULAR,USD,2025-12-19,call
2798,NVDA251219C00169000,2024-12-23 20:15:30+00:00,169.0,19.95,19.6,19.8,0.0,0.0,3.0,238.0,0.5318955502319337,False,REGULAR,USD,2025-12-19,call
2799,NVDA251219C00170000,2024-12-26 19:14:06+00:00,170.0,19.49,19.45,19.6,-0.63000107,-3.131218,76.0,3597.0,0.5335434829711915,False,REGULAR,USD,2025-12-19,call
2800,NVDA251219C00171000,2024-12-26 17:57:24+00:00,171.0,19.15,19.1,19.3,-0.45000076,-2.2959223,2.0,687.0,0.5324143438720703,False,REGULAR,USD,2025-12-19,call
2801,NVDA251219C00172000,2024-12-26 17:43:33+00:00,172.0,18.93,18.85,19.05,-0.6700001,-3.4183676,39.0,729.0,0.5325974475097657,False,REGULAR,USD,2025-12-19,call
2802,NVDA251219C00173000,2024-12-26 16:52:56+00:00,173.0,18.4,18.55,18.75,-0.5,-2.6455028,8.0,801.0,0.531803998413086,False,REGULAR,USD,2025-12-19,call
2803,NVDA251219C00174000,2024-12-26 16:44:54+00:00,174.0,18.25,18.3,18.5,-0.95000076,-4.9479203,1.0,843.0,0.5318345156860352,False,REGULAR,USD,2025-12-19,call
2804,NVDA251219C00175000,2024-12-26 16:49:10+00:00,175.0,17.95,18.05,18.2,-0.18999863,-1.0474015,13.0,15035.0,0.5313462393188476,False,REGULAR,USD,2025-12-19,call
2805,NVDA251219C00176000,2024-12-26 16:53:49+00:00,176.0,17.65,17.75,17.95,-0.45000076,-2.486192,11.0,624.0,0.5307969284057618,False,REGULAR,USD,2025-12-19,call
2806,NVDA251219C00177000,2024-12-26 16:53:45+00:00,177.0,17.4,17.5,17.7,1.2199993,7.540169,5.0,486.0,0.5306443420410156,False,REGULAR,USD,2025-12-19,call
2807,NVDA251219C00178000,2024-12-23 17:45:59+00:00,178.0,17.32,17.25,17.45,0.0,0.0,2.0,1527.0,0.5304307211303713,False,REGULAR,USD,2025-12-19,call
2808,NVDA251219C00179000,2024-12-23 14:56:48+00:00,179.0,16.55,17.0,17.2,0.0,0.0,1.0,1275.0,0.5301560656738282,False,REGULAR,USD,2025-12-19,call
2809,NVDA251219C00180000,2024-12-26 18:09:08+00:00,180.0,16.95,16.8,16.95,-0.6399994,-3.6384275,78.0,3740.0,0.5302781347656251,False,REGULAR,USD,2025-12-19,call
2810,NVDA251219C00181000,2024-12-26 16:52:56+00:00,181.0,16.4,16.6,16.7,-1.0,-5.7471266,6.0,837.0,0.5303391693115236,False,REGULAR,USD,2025-12-19,call
2811,NVDA251219C00182000,2024-12-26 16:40:39+00:00,182.0,16.25,16.3,16.5,0.8999996,5.8631897,1.0,537.0,0.5298814102172852,False,REGULAR,USD,2025-12-19,call
2812,NVDA251219C00183000,2024-12-18 17:39:10+00:00,183.0,15.3,16.05,16.25,0.0,0.0,1.0,271.0,0.5293626165771486,False,REGULAR,USD,2025-12-19,call
2813,NVDA251219C00184000,2024-12-17 14:46:41+00:00,184.0,12.75,15.85,16.0,0.0,0.0,1.0,445.0,0.5292710647583009,False,REGULAR,USD,2025-12-19,call
2814,NVDA251219C00185000,2024-12-26 18:47:06+00:00,185.0,15.76,15.6,15.75,-0.10999966,-0.69312954,53.0,9909.0,0.5286302020263673,False,REGULAR,USD,2025-12-19,call
2815,NVDA251219C00186000,2024-12-24 17:36:05+00:00,186.0,15.5,15.4,15.6,0.0,0.0,3.0,610.0,0.5293320993041993,False,REGULAR,USD,2025-12-19,call
2816,NVDA251219C00187000,2024-12-26 15:40:18+00:00,187.0,15.0,15.15,15.35,-0.5,-3.2258065,1.0,294.0,0.5285996847534181,False,REGULAR,USD,2025-12-19,call
2817,NVDA251219C00188000,2024-12-26 16:40:56+00:00,188.0,14.9,14.95,15.15,-0.6500006,-4.180068,2.0,314.0,0.528721753845215,False,REGULAR,USD,2025-12-19,call
2818,NVDA251219C00189000,2024-12-18 19:44:09+00:00,189.0,13.65,14.75,14.95,0.0,0.0,140.0,560.0,0.5288133056640626,False,REGULAR,USD,2025-12-19,call
2819,NVDA251219C00190000,2024-12-24 17:36:15+00:00,190.0,14.5,14.55,14.7,0.0,0.0,14.0,18208.0,0.5283555465698243,False,REGULAR,USD,2025-12-19,call
2820,NVDA251219C00191000,2024-12-26 16:50:08+00:00,191.0,14.25,14.35,14.5,-0.5600004,-3.7812316,8.0,550.0,0.5283250292968751,False,REGULAR,USD,2025-12-19,call
2821,NVDA251219C00192000,2024-12-26 16:28:48+00:00,192.0,13.95,14.1,14.3,0.6999998,5.2830176,3.0,1396.0,0.5277757183837892,False,REGULAR,USD,2025-12-19,call
2822,NVDA251219C00193000,2024-12-23 20:13:28+00:00,193.0,14.22,13.9,14.1,0.0,0.0,3.0,1107.0,0.5276231320190431,False,REGULAR,USD,2025-12-19,call
2823,NVDA251219C00194000,2024-12-20 19:22:23+00:00,194.0,12.77,13.75,13.9,0.0,0.0,1.0,1877.0,0.5278977874755859,False,REGULAR,USD,2025-12-19,call
2824,NVDA251219C00195000,2024-12-26 18:47:06+00:00,195.0,13.69,13.55,13.7,-0.46000004,-3.2508838,13.0,6019.0,0.5276841665649415,False,REGULAR,USD,2025-12-19,call
2825,NVDA251219C00200000,2024-12-26 19:10:05+00:00,200.0,12.7,12.6,12.75,-0.05000019,-0.39215836,148.0,6345.0,0.5266770965576173,False,REGULAR,USD,2025-12-19,call
2826,NVDA251219C00205000,2024-12-26 19:07:26+00:00,205.0,11.84,11.8,11.9,0.03999996,0.33898273,54.0,4414.0,0.5268907174682618,False,REGULAR,USD,2025-12-19,call
2827,NVDA251219C00210000,2024-12-26 16:48:22+00:00,210.0,10.95,11.0,11.1,-0.5,-4.366812,11.0,2515.0,0.5264634756469727,False,REGULAR,USD,2025-12-19,call
2828,NVDA251219C00212000,2024-12-26 16:51:09+00:00,212.0,10.6,10.7,10.8,-0.09999943,-0.9345741,1.0,782.0,0.526371923828125,False,REGULAR,USD,2025-12-19,call
2829,NVDA251219C00213000,2024-12-20 15:41:15+00:00,213.0,9.88,10.55,10.7,0.0,0.0,1.0,477.0,0.5267991656494142,False,REGULAR,USD,2025-12-19,call
2830,NVDA251219C00214000,2024-12-24 17:36:33+00:00,214.0,10.4,10.4,10.55,0.0,0.0,9.0,749.0,0.5266770965576173,False,REGULAR,USD,2025-12-19,call
2831,NVDA251219C00215000,2024-12-26 16:42:17+00:00,215.0,10.25,10.3,10.4,-0.4499998,-4.205606,11.0,2347.0,0.5270127865600586,False,REGULAR,USD,2025-12-19,call
2832,NVDA251219C00216000,2024-12-20 17:53:50+00:00,216.0,9.55,10.1,10.25,0.0,0.0,50.0,537.0,0.5262498547363281,False,REGULAR,USD,2025-12-19,call
2833,NVDA251219C00217000,2024-12-24 17:36:34+00:00,217.0,10.0,10.0,10.15,0.0,0.0,9.0,187.0,0.5270433038330078,False,REGULAR,USD,2025-12-19,call
2834,NVDA251219C00218000,2024-12-20 18:18:57+00:00,218.0,9.1,9.85,10.0,0.0,0.0,1.0,18.0,0.5267381311035157,False,REGULAR,USD,2025-12-19,call
2835,NVDA251219C00219000,2024-12-12 15:37:20+00:00,219.0,9.3,9.7,9.85,0.0,0.0,3.0,78.0,0.526371923828125,False,REGULAR,USD,2025-12-19,call
2836,NVDA251219C00220000,2024-12-26 16:41:49+00:00,220.0,9.55,9.6,9.7,-0.05000019,-0.5208353,9.0,869.0,0.5264939929199219,False,REGULAR,USD,2025-12-19,call
2837,NVDA251219C00221000,2024-12-20 18:29:13+00:00,221.0,8.65,9.45,9.6,0.0,0.0,2.0,72.0,0.5266160620117188,False,REGULAR,USD,2025-12-19,call
2838,NVDA251219C00222000,2024-12-26 16:41:49+00:00,222.0,9.3,9.35,9.5,-0.05000019,-0.53476137,1.0,85.0,0.5272264074707032,False,REGULAR,USD,2025-12-19,call
2839,NVDA251219C00223000,2024-12-26 16:40:34+00:00,223.0,9.2,9.2,9.35,0.19999981,2.2222202,23.0,933.0,0.5266770965576173,False,REGULAR,USD,2025-12-19,call
2840,NVDA251219C00224000,2024-12-16 18:22:36+00:00,224.0,7.72,9.1,9.2,0.0,0.0,1.0,627.0,0.5266770965576173,False,REGULAR,USD,2025-12-19,call
2841,NVDA251219C00225000,2024-12-26 16:40:24+00:00,225.0,8.95,8.95,9.1,-0.7300005,-7.541327,10.0,897.0,0.5266160620117188,False,REGULAR,USD,2025-12-19,call
2842,NVDA251219C00226000,2024-12-26 16:41:58+00:00,226.0,8.85,8.85,9.0,1.4000006,18.791954,79.0,386.0,0.527073821105957,False,REGULAR,USD,2025-12-19,call
2843,NVDA251219C00227000,2024-12-23 19:40:24+00:00,227.0,9.05,8.75,8.85,0.0,0.0,2.0,696.0,0.5269212347412109,False,REGULAR,USD,2025-12-19,call
2844,NVDA251219C00228000,2024-12-26 16:41:24+00:00,228.0,8.6,8.6,8.75,-0.049999237,-0.5780259,16.0,667.0,0.526768648376465,False,REGULAR,USD,2025-12-19,call
2845,NVDA251219C00230000,2024-12-26 16:40:51+00:00,230.0,8.35,8.4,8.5,-0.39999962,-4.571424,2.0,844.0,0.5268602001953125,False,REGULAR,USD,2025-12-19,call
2846,NVDA251219C00235000,2024-12-24 17:36:34+00:00,235.0,7.9,7.85,7.95,0.0,0.0,9.0,358.0,0.5267991656494142,False,REGULAR,USD,2025-12-19,call
2847,NVDA251219C00240000,2024-12-26 18:08:56+00:00,240.0,7.46,7.4,7.5,-0.38999987,-4.968151,44.0,1066.0,0.5282639947509766,False,REGULAR,USD,2025-12-19,call
2848,NVDA251219C00245000,2024-12-26 16:40:49+00:00,245.0,6.9,6.9,7.05,-0.3499999,-4.827585,4.0,1428.0,0.5283250292968751,False,REGULAR,USD,2025-12-19,call
2849,NVDA251219C00250000,2024-12-26 18:33:45+00:00,250.0,6.6,6.5,6.6,0.029999733,0.45661694,112.0,2312.0,0.5288743402099609,False,REGULAR,USD,2025-12-19,call
2850,NVDA251219C00255000,2024-12-26 18:50:03+00:00,255.0,6.2,6.1,6.2,0.089999676,1.4729898,30.0,2424.0,0.5292710647583009,False,REGULAR,USD,2025-12-19,call
2851,NVDA251219C00260000,2024-12-26 16:43:19+00:00,260.0,5.75,5.75,5.85,-0.32000017,-5.271831,8.0,445.0,0.5303391693115236,False,REGULAR,USD,2025-12-19,call
2852,NVDA251219C00265000,2024-12-26 16:45:18+00:00,265.0,5.4,5.4,5.5,-0.25,-4.4247785,2.0,521.0,0.5307053765869141,False,REGULAR,USD,2025-12-19,call
2853,NVDA251219C00270000,2024-12-26 16:54:18+00:00,270.0,5.05,5.1,5.2,-0.2999997,-5.6074715,3.0,1332.0,0.5318650329589845,False,REGULAR,USD,2025-12-19,call
2854,NVDA251219C00275000,2024-12-26 19:07:27+00:00,275.0,4.85,4.8,4.9,-0.05000019,-1.0204121,4.0,638.0,0.5324753784179688,False,REGULAR,USD,2025-12-19,call
2855,NVDA251219C00280000,2024-12-26 19:20:57+00:00,280.0,4.65,4.5,4.65,-0.19999981,-4.1237073,126.0,9508.0,0.53320779296875,False,REGULAR,USD,2025-12-19,call
2856,NVDA251219C00285000,2024-05-24 13:56:54+00:00,285.0,782.77,943.05,960.05,0.0,0.0,12.0,160.0,0.0,False,REGULAR,USD,2025-12-19,call
2857,NVDA251219C00290000,2024-05-29 15:23:21+00:00,290.0,875.0,938.55,955.55,0.0,0.0,1.0,196.0,0.0,False,REGULAR,USD,2025-12-19,call
2858,NVDA251219C00295000,2024-06-03 15:36:26+00:00,295.0,870.7,934.0,950.7,0.0,0.0,1.0,143.0,0.0,False,REGULAR,USD,2025-12-19,call
2859,NVDA251219C00300000,2024-06-07 13:47:08+00:00,300.0,925.0,929.6,945.7,-22.35,-2.35921,1.0,1050.0,0.0,False,REGULAR,USD,2025-12-19,call
2860,NVDA251219C00305000,2024-06-06 14:12:53+00:00,305.0,935.0,925.1,942.1,0.0,0.0,1.0,212.0,0.0,False,REGULAR,USD,2025-12-19,call
2861,NVDA251219C00310000,2024-05-29 18:12:24+00:00,310.0,866.95,920.65,937.65,0.0,0.0,2.0,539.0,0.0,False,REGULAR,USD,2025-12-19,call
2862,NVDA251219C00315000,2024-06-05 18:10:28+00:00,315.0,931.05,916.25,933.2,0.0,0.0,20.0,77.0,0.0,False,REGULAR,USD,2025-12-19,call
2863,NVDA251219C00320000,2024-06-07 19:31:47+00:00,320.0,920.16,911.9,928.75,51.36,5.9116,1.0,95.0,0.0,False,REGULAR,USD,2025-12-19,call
2864,NVDA251219C00325000,2024-05-03 14:18:33+00:00,325.0,591.0,796.0,814.0,0.0,0.0,2.0,178.0,0.0,False,REGULAR,USD,2025-12-19,call
2865,NVDA251219C00330000,2024-05-23 18:50:22+00:00,330.0,737.0,903.05,919.85,0.0,0.0,2.0,101.0,0.0,False,REGULAR,USD,2025-12-19,call
2866,NVDA251219C00335000,2024-03-27 14:08:31+00:00,335.0,602.0,571.1,581.35,0.0,0.0,1.0,120.0,0.0,False,REGULAR,USD,2025-12-19,call
2867,NVDA251219C00340000,2024-06-06 16:44:09+00:00,340.0,882.5,894.25,910.95,0.0,0.0,10.0,156.0,0.0,False,REGULAR,USD,2025-12-19,call
